worker,assignment,subject,ord,t,true_t,rt,event,piece,move_num,move,instance,optlen,diffoptlen,initial,restart,surrender,error_made,error_tomake,mild_error,mild_error_tomake,severe_error,severe_error_tomake,nonerror_tomake,decision,further,consec_error,consec_error_closer,consec_error_further,consec_error_cross,max_optlen,min_diffoptlen,max_diffoptlen,range_diffoptlen,max_consec_error,max_consec_error_closer,max_consec_error_further,max_consec_error_cross,node_human_static,max_node,edge_human_static,en_human_static,enp_human_static,e2n_human_static,scc_human_static,maxscc_human_static,cycle_human_static,maxcycle_human_static,cincycle_human_static,ninc_human_static,pnc_human_static,depth_human_static,ndepth_human_static,gcluster_human_static,lcluster_human_static,,,mobility,mobility_reduced,tie_mobred,mobinc,consec_mobility_reduced,,max_mobility,max_consec_mobility_reduced
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2905,1.52E+12,1.52E+12,1120,drag_end,6,82,20,prb20888,26,12,14,0,0,1,1,0,0,1,1,0,3,1,7,0,7,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,8,8,10,9,1,9,2,0,0,,,4,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2907,1.52E+12,1.52E+12,744,drag_end,r,83,13,prb20888,27,13,14,0,0,1,1,0,0,1,1,0,3,1,8,0,8,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,8,8,11,9,1,9,2,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2909,1.52E+12,1.52E+12,1089,drag_end,3,84,12,prb20888,28,14,14,0,0,1,1,0,0,1,1,0,3,1,9,0,9,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,6,6,3,9,1,7,2,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2911,1.52E+12,1.52E+12,671,drag_end,5,85,0,prb20888,29,15,14,0,0,1,1,0,0,1,1,0,3,1,10,0,10,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,6,2,9,1,7,1,0,0,,,3,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2917,1.52E+12,1.52E+12,1840,drag_end,4,86,17,prb20888,30,16,14,0,0,1,0,0,0,1,0,1,1,1,11,0,11,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,7,8,9,9,1,8,1,0,0,,,3,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2925,1.52E+12,1.52E+12,2208,drag_end,4,87,23,prb20888,29,15,14,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,6,2,9,1,7,1,0,0,,,3,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2927,1.52E+12,1.52E+12,777,drag_end,3,88,6,prb20888,29,15,14,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,8,4,9,1,8,1,0,0,,,3,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2929,1.52E+12,1.52E+12,464,drag_end,5,89,1,prb20888,28,14,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,6,8,6,9,1,9,1,0,0,,,4,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2931,1.52E+12,1.52E+12,472,drag_end,3,90,0,prb20888,27,13,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,8,8,11,9,1,9,2,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2935,1.52E+12,1.52E+12,1384,drag_end,r,91,12,prb20888,26,12,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,8,8,10,9,1,9,2,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2937,1.52E+12,1.52E+12,711,drag_end,6,92,8,prb20888,25,11,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,11,8,23,9,1,9,4,0,0,,,6,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2939,1.52E+12,1.52E+12,1209,drag_end,4,93,17,prb20888,26,12,14,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,14,8,38,9,1,9,5,0,0,,,6,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2941,1.52E+12,1.52E+12,871,drag_end,7,94,27,prb20888,25,11,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,16,8,47,9,1,8,5,0,0,,,6,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2943,1.52E+12,1.52E+12,809,drag_end,6,95,20,prb20888,24,10,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,11,8,16,9,1,8,2,0,0,,,4,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2945,1.52E+12,1.52E+12,976,drag_end,r,96,13,prb20888,23,9,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,8,6,4,8,0.89,8,2,0,0,,,6,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2947,1.52E+12,1.52E+12,720,drag_end,3,97,24,prb20888,22,8,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,8,6,4,8,0.89,7,2,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2949,1.52E+12,1.52E+12,808,drag_end,5,98,0,prb20888,21,7,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,7,6,4,9,1,7,1,0,0,,,6,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2959,1.52E+12,1.52E+12,3847,drag_end,4,99,23,prb20888,20,6,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,4,0,9,1,5,3,0,0,,,6,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2963,1.52E+12,1.52E+12,3992,drag_end,r,100,12,prb20888,19,5,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,4,4,0,8,0.89,5,3,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2965,1.52E+12,1.52E+12,929,drag_end,6,101,2,prb20888,18,4,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,4,0,8,0.89,6,3,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2967,1.52E+12,1.52E+12,912,drag_end,7,102,25,prb20888,19,5,14,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,6,8,6,9,1,9,2,0,0,,,8,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2969,1.52E+12,1.52E+12,792,drag_end,7,103,27,prb20888,18,4,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,4,0,8,0.89,6,3,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2971,1.52E+12,1.52E+12,552,drag_end,3,104,18,prb20888,19,5,14,0,0,1,1,0,0,1,1,0,3,1,1,0,1,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,6,4,0,8,0.89,6,4,0,0,,,9,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2973,1.52E+12,1.52E+12,1551,drag_end,7,105,25,prb20888,20,6,14,0,0,1,1,0,1,1,0,0,2,1,2,0,2,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,10,8,16,9,1,9,4,0,0,,,7,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2975,1.52E+12,1.52E+12,577,drag_end,1,106,19,prb20888,20,6,14,0,0,1,0,1,0,0,0,1,1,1,3,0,3,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,6,4,0,8,0.89,6,4,0,0,,,9,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2977,1.52E+12,1.52E+12,791,drag_end,2,107,21,prb20888,19,5,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,6,4,0,8,0.89,5,4,0,0,,,6,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2979,1.52E+12,1.52E+12,3393,drag_end,0,108,9,prb20888,20,6,14,0,0,1,1,0,0,1,1,0,3,1,1,0,1,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,6,4,0,8,0.89,5,4,0,0,,,6,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2981,1.52E+12,1.52E+12,639,drag_end,4,109,5,prb20888,21,7,14,0,0,1,1,0,1,1,0,0,2,1,2,0,2,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,6,4,0,8,0.89,6,4,0,0,,,5,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2983,1.52E+12,1.52E+12,593,drag_end,2,110,15,prb20888,21,7,14,0,0,1,0,1,0,0,0,1,1,1,3,0,3,0,,,,,,,,,9,,16,1.78,2,28.44,1,8,8,6,4,8,0.89,8,2,0,0,,,5,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2985,1.52E+12,1.52E+12,2161,drag_end,3,111,24,prb20888,20,6,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,5,6,2,8,0.89,8,1,0,0,,,6,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2987,1.52E+12,1.52E+12,1895,drag_end,4,112,23,prb20888,19,5,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,5,6,2,8,0.89,7,1,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2989,1.52E+12,1.52E+12,488,drag_end,0,113,10,prb20888,18,4,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,4,0,8,0.89,5,3,0,0,,,7,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2991,1.52E+12,1.52E+12,552,drag_end,2,114,3,prb20888,19,5,14,0,0,1,1,0,1,1,0,0,2,1,1,0,1,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,4,0,8,0.89,6,3,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2993,1.52E+12,1.52E+12,567,drag_end,1,115,21,prb20888,19,5,14,0,0,1,0,1,0,0,0,1,1,1,2,0,2,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,6,8,6,9,1,9,2,0,0,,,8,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2995,1.52E+12,1.52E+12,578,drag_end,7,116,27,prb20888,18,4,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,4,0,8,0.89,6,3,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2997,1.52E+12,1.52E+12,664,drag_end,6,117,20,prb20888,19,5,14,0,0,1,1,0,0,1,1,0,3,1,1,0,1,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,4,4,0,8,0.89,5,3,0,0,,,7,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,2999,1.52E+12,1.52E+12,727,drag_end,r,118,13,prb20888,20,6,14,0,0,1,1,0,0,1,1,0,3,1,2,0,2,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,4,0,9,1,5,3,0,0,,,6,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3001,1.52E+12,1.52E+12,1336,drag_end,3,119,6,prb20888,21,7,14,0,0,1,0,0,0,1,0,1,1,1,3,0,3,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,6,6,2,9,1,7,2,0,0,,,5,1,0,0,3,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3007,1.52E+12,1.52E+12,2928,drag_end,3,120,24,prb20888,20,6,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,4,0,9,1,5,3,0,0,,,6,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3009,1.52E+12,1.52E+12,624,drag_end,r,121,12,prb20888,19,5,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,4,4,0,8,0.89,5,3,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3011,1.52E+12,1.52E+12,743,drag_end,6,122,2,prb20888,18,4,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,4,0,8,0.89,6,3,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3013,1.52E+12,1.52E+12,810,drag_end,1,123,18,prb20888,17,3,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,6,1,8,0.89,8,1,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3015,1.52E+12,1.52E+12,1663,drag_end,6,124,20,prb20888,16,2,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,4,6,1,8,0.89,7,1,0,0,,,7,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3017,1.52E+12,1.52E+12,1231,drag_end,r,125,13,prb20888,17,3,14,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,,,,,,,,,9,,13,1.44,1.44,18.78,1,9,5,6,2,9,1,7,1,0,0,,,4,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3019,1.52E+12,1.52E+12,1248,drag_end,r,126,12,prb20888,16,2,14,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,4,6,1,8,0.89,7,1,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3023,1.52E+12,1.52E+12,1530,drag_end,6,127,2,prb20888,17,3,14,0,0,1,1,0,0,1,1,0,3,1,1,0,1,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,6,1,8,0.89,8,1,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3025,1.52E+12,1.52E+12,768,drag_end,7,128,25,prb20888,18,4,14,0,0,1,0,0,0,1,0,1,1,1,2,0,2,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,4,6,1,8,0.89,8,1,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3027,1.52E+12,1.52E+12,952,drag_end,2,129,21,prb20888,17,3,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,4,6,1,8,0.89,7,1,0,0,,,7,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3029,1.52E+12,1.52E+12,1167,drag_end,6,130,8,prb20888,16,2,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.86,18.78,1,7,4,6,2,7,0.78,7,1,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3031,1.52E+12,1.52E+12,640,drag_end,5,131,4,prb20888,15,1,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,9,,13,1.44,1.86,18.78,1,7,4,6,2,7,0.78,7,2,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3033,1.52E+12,1.52E+12,792,drag_end,6,132,2,prb20888,14,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,1,8,5,6,2,8,0.89,7,2,0,0,,,8,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3035,1.52E+12,1.52E+12,1167,drag_end,2,133,3,prb20888,13,-1,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,5,6,2,8,0.89,8,2,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3037,1.52E+12,1.52E+12,969,drag_end,7,134,27,prb20888,12,-2,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,5,6,2,8,0.89,8,2,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3039,1.52E+12,1.52E+12,1032,drag_end,4,135,17,prb20888,13,-1,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,7,6,6,8,0.89,8,2,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3041,1.52E+12,1.52E+12,2472,drag_end,1,136,21,prb20888,12,-2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,7,6,4,8,0.89,6,6,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3043,1.52E+12,1.52E+12,1113,drag_end,6,137,20,prb20888,11,-3,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,7,6,4,8,0.89,6,6,0,0,,,6,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3045,1.52E+12,1.52E+12,551,drag_end,r,138,13,prb20888,10,-4,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,10,6,8,8,0.89,6,6,0,0,,,6,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3047,1.52E+12,1.52E+12,701,drag_end,3,139,0,prb20888,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,10,6,8,8,0.89,6,8,0,0,,,6,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3049,1.52E+12,1.52E+12,675,drag_end,r,140,12,prb20888,8,-6,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,10,6,8,8,0.89,6,8,0,0,,,5,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3051,1.52E+12,1.52E+12,680,drag_end,6,141,2,prb20888,7,-7,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,2,28.44,1,8,10,6,8,8,0.89,6,8,0,0,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3053,1.52E+12,1.52E+12,713,drag_end,7,142,24,prb20888,6,-8,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,2,28.44,1,8,8,6,4,8,0.89,7,2,0,0,,,10,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3055,1.52E+12,1.52E+12,679,drag_end,1,143,18,prb20888,5,-9,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,2.29,28.44,1,7,6,4,0,7,0.78,5,4,0,0,,,13,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3057,1.52E+12,1.52E+12,888,drag_end,6,144,20,prb20888,4,-10,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,2.14,25,1,7,6,4,0,7,0.78,6,4,0,0,,,8,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,3059,1.52E+12,1.52E+12,768,drag_end,2,145,21,prb20888,3,-11,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,2,21.78,1,7,6,4,0,7,0.78,6,8,0,0,,,16,0,0,1,0,,,
